names,urls
Welington,/en/players/a7f95b1f/Welington
Timo Werner,/en/players/49fe9070/Timo-Werner
Adam Wharton,/en/players/4b542852/Adam-Wharton
Ben White,/en/players/35e413f1/Ben-White
Mats Wieffer,/en/players/4876c9ab/Mats-Wieffer
Neco Williams,/en/players/dd323728/Neco-Williams
Willian,/en/players/8b9ebd03/Willian
Joe Willock,/en/players/a3b03921/Joe-Willock
Callum Wilson,/en/players/c596fcb0/Callum-Wilson
Harry Wilson,/en/players/c6dc9ecd/Harry-Wilson
Harry Winks,/en/players/2f7acede/Harry-Winks
Ben Winterburn,/en/players/ba31eee2/Ben-Winterburn
Yoane Wissa,/en/players/2500cef9/Yoane-Wissa
Chris Wood,/en/players/4e9a0555/Chris-Wood
Nathan Wood-Gordon,/en/players/4ccf2d5b/Nathan-Wood-Gordon
Luke Woolfenden,/en/players/e28e9bec/Luke-Woolfenden
Yehor Yarmoliuk,/en/players/907a5d7c/Yehor-Yarmoliuk
Ryan Yates,/en/players/c1fe2a48/Ryan-Yates
Leny Yoro,/en/players/6763f716/Leny-Yoro
Ashley Young,/en/players/be927d03/Ashley-Young
Illia Zabarnyi,/en/players/88968486/Illia-Zabarnyi
Oleksandr Zinchenko,/en/players/51cf8561/Oleksandr-Zinchenko
Joshua Zirkzee,/en/players/028e70b9/Joshua-Zirkzee
Martin Ødegaard,/en/players/79300479/Martin-Odegaard
